,Video,Views,Yesterday,Publication year
287,"Matuê, Teto & WIU - VAMPiro 🧛🏽‍♀️",157346828,40941,2022
288,La Arrolladora Banda El Limón De René Camacho - Mi Segunda Vida (LETRA),157056966,328490,2022
289,Zé Felipe e MC Mari - Bandido (Videoclipe Oficial),156646963,14733,2022
290,Teri Jatti | Official Video | Ammy Virk feat. Tania | Mani Longia | SYNC | B2gether Pros,156472314,72165,2022
291,Gangubai Kathiawadi | Dholida | Sanjay Leela Bhansali | Alia Bhatt | Official Video | Ajay Devgn,156070007,17513,2022
292,"Akull - Yaad Na Aaye (Official Video) | Angel Rai | Mellow D, Dhruv Yogi | VYRL Originals",155763082,62908,2022
293,Fuerza Regida x Grupo Frontera - 911 [Official Video],155353274,48967,2022
294,[CHOREOGRAPHY] BTS (방탄소년단) '달려라 방탄 (Run BTS)' Dance Practice,155332096,81730,2022
295,Lauty Gram - VIDA GANGSTER (Vídeo Oficial),155169146,70159,2022
296,"EL ALFA ""EL CAPO"" ❌ NORIEL ❌ TRUENO - LOS APARATOS ✈️💰 #SagitarioTheAlbum",155099460,54445,2022
297,Pink Venom,154594276,75802,2022
298,"Thumkeshwari - Bhediya | Varun Dhawan, Kriti S, Shraddha K | Sachin-Jigar,Rashmeet, Ash K, Amitabh B",154465130,80529,2022
299,Romeo Santos - Bebo (Official Video),154175606,114624,2022
300,เรนิษรา - ผู้ถูกเลือกให้ผิดหวัง(ดอกไม้ฤดูหนาว) Visualizer,154150019,52691,2022
301,Calibre 50 - Míranos Ahora (LETRA),153660822,106744,2022
302,Central Cee - Let Go [Music Video],153388934,98496,2022
303,"Fireboy DML, Asake - Bandana (Official Video)",153357687,151989,2022
304,Maná & Christian Nodal - Te Lloré Un Río (Video Oficial),153312588,142966,2022
305,YOASOBI「祝福」Official Music Video (『機動戦士ガンダム 水星の魔女』オープニングテーマ),152599683,87860,2022
306,ITZY “SNEAKERS” M/V @ITZY,151490051,12061,2022
307,AWDELLA - TERTAWAN HATI (OFFICIAL MUSIC VIDEO),151174961,69018,2022
308,Wesley Safadão e Alanzim Coreano - Pega o Guanabara (EP Ao Vivo em Fortaleza),149674063,29244,2022
309,ESPERANDO VOCÊ / MUNDO INTEIRO - João Gomes e Yara Tchê (DVD Acredite - Ao Vivo em Recife),148584819,47876,2022
310,Danny Ocean - Fuera del mercado (Official Music Video),148524214,35294,2022
311,LA JOAQUI Ft El Noba & Alan Gomez - BUTAKERA,147626847,30464,2022
312,On Top (Full Video) Karan Aujla | Yeah Proof | New Punjabi Songs 2022,147289310,108656,2022
313,Mera Yaar (Full Video) LEKH | Gurnam Bhullar | Tania | B Praak | Jaani | Jagdeep Sidhu,147092502,152930,2022
314,Bad Bunny (ft. Rauw Alejandro) - Party (360° Visualizer) | Un Verano Sin Ti,146655822,37020,2022
315,TREASURE - '직진 (JIKJIN)' M/V,146582564,17236,2022
316,【Ado】逆光（ウタ from ONE PIECE FILM RED）,146539564,67319,2022
317,Lizzo - About Damn Time [Official Video],146462084,17932,2022
318,BoyWithUke - Understand,146447128,48927,2022
319,ĐÁM CƯỚI NHA? - HỒNG THANH X MIE - Lần đầu biểu diễn cực sung!!!,145784184,20855,2022
320,"FMK, Maria Becerra - Tranquila (Official Video)",145731308,24387,2022
321,Bad Bunny - Un Coco (360° Visualizer) | Un Verano Sin Ti,145477739,70546,2022
322,"''Giro Loco'' MC's Ryan SP, Kadu, Joãozinho VT, Magal, Kanhoto e MC Tuto (GR6 Explode) DJ Boy",145329165,35477,2022
323,ANA CASTELA - DONA DE MIM (OFICIAL),144852470,36732,2022
324,Hamaki - Adrenaline | حماقي - ادرينالين,144349139,76887,2022
325,Official Music Video | Big Men (Vadde Bande) | R Nait | Gurlez Akhtar | Laddi Gill | #PunjabiSong,144272131,72285,2022
326,Quavo & Takeoff - Hotel Lobby (Official Video),143479038,46111,2022
327,BOWKYLION - วาดไว้ (recall) [Official MV],143351717,34199,2022
328,MC Tato feat. Gabb MC - Luz do Luar (Love Funk) Ak Beats,143093210,41212,2022
329,Cris MJ - PAZ MENTAL (Video Oficial),143061567,94352,2022
330,เสแสร้ง (Pretend) Feat. MOON - Paper Planes 「Official MV」,142505228,29317,2022
331,The Weeknd - Out of Time (Official Video),142148877,56631,2022
332,NONT TANONT - โต๊ะริม (melt) [Official MV],141111496,39121,2022
333,"Saami Saami Full Video Song (Telugu) | Allu Arjun, Rashmika | Pushpa Songs | DSP | Sukumar",140751766,18856,2022
334,"Jhanjhariya - Male | Krishna | Karisma, Sunil Shetty | Abhijeet Bhattacharya | Anu Malik | 90's Hits",140434972,241948,2022
335,"Anuel AA, Yailin la Más Viral - Si Tu Me Busca (Video Oficial)",140253881,63754,2022
336,Pardesi Pardesi | Udit Narayan | Alka Yagnik | Sapna Awasthi | Raja Hindustani | 1996,139876919,3333,2022
337,Mrs. GREEN APPLE「ダンスホール」Official Music Video,139643180,90784,2022
338,"Bullet Full Video Song (Tamil) | Ram Pothineni, Krithi Shetty | Simbu | Lingusamy | DSP",139459235,36623,2022
339,#Video | कमरिया डोले | #Neelkamal Singh | #Shilpi Raj | Kamariya Gole Gole Dole | New #Bhojpuri Song,138781010,211775,2022
340,Sefo - Tutsak (prod. by Aerro),138506329,20780,2022
341,Maluma - Mojando Asientos (Official Video) ft. Feid,138502697,27129,2022
342,Mere Baba Song: Jubin Nautiyal | Payal Dev | Manoj Muntashir | Kashan Shahid | Bhushan K,138207685,137570,2022
343,"Oo Solriya (Tamil) Full Video Song |Pushpa Songs |Allu Arjun, Rashmika |DSP |Sukumar | Andrea",137997329,17567,2022
344,SZA - Kill Bill (Official Audio),137967536,72418,2022
345,Kangen Band - Cinta Sampai Mati (Official Music Video),137949881,46251,2022
346,"MC CABELINHO - MINHA CURA (prod. AJAXX, GALDINO)",137699022,29745,2022
347,Metro Boomin & Future - Superhero (Heroes & Villains) [Official Music Video],137562041,91217,2022
348,"Kuch Baatein Song | Payal Dev, Jubin Nautiyal | Kunaal Vermaa | Ashish Panda | Gurmeet C, Bhushan K",137131589,101623,2022
349,Ma Ma Mahesha - Video Song | Sarkaru Vaari Paata | Mahesh Babu | Keerthy Suresh | Thaman S,137115159,53853,2022
350,Bad Bunny - Después de la Playa (360° Visualizer) | Un Verano Sin Ti,136799261,28617,2022
351,Ahmed Saad | احمد سعد - اعلان زين العيد 2022,136627509,144287,2022
352,Official髭男dism - Mixed Nuts ［Official Video］,136421057,34995,2022
353,"Kaathuvaakula Rendu Kaadhal - Dippam Dappam Lyric| Vijay Sethupathi, Anirudh, Vignesh Shivan",136274224,4576,2022
354,Semicenk - Unutmak Öyle Kolay Mı Sandın,135753161,58428,2022
355,"Komuram Bheemudo Full Video Song(Telugu) | RRR | NTR,Ram Charan | M M Keeravaani | SS Rajamouli",134843105,59733,2022
356,Juody Elhouti - Wesh Jabak (Exclusive Music Video) | جودي الحوتي - ويش جابك,134828772,49140,2022
357,"Bullet Song Lyrical (Telugu) | The Warriorr | Ram Pothineni, Krithi Shetty | Simbu | DSP | Lingusamy",134796800,538,2022
358,Hugo e Guilherme feat. Jorge & Mateus - Meu Número - DVD Próximo Passo,133994557,46821,2022
359,Sabrina Carpenter - Nonsense (Official Video),133879819,135804,2022
360,Anuel AA - Mercedes Tintia | LLNM2,133664757,45693,2022
361,اغنية هدلعني - تامر حسني من فيلم بحبك / Hadl3any -Tamer Hosny,133604415,28269,2022
362,"Rei, Quevedo - FERNET (Video Oficial)",133482825,33393,2022
363,WIU & Oruam - Horas Iguais 🕰️💐,133459898,105980,2022
364,Stray Kids 『CIRCUS』 Music Video,133456469,67577,2022
365,Bad Bunny - Un Ratito (360° Visualizer) | Un Verano Sin Ti,133004314,55736,2022
366,"Arcangel, Bad Bunny - La Jumpa (Visualizer) | SR. SANTOS",132782650,4538,2022
367,Bob Marley & The Wailers - Could You Be Loved (Official Music Video),132687938,168595,2022
368,"Stray Kids ""거미줄(VENOM)"" Video",132404569,64760,2022
369,Kevin Gates - Super General (Freestyle),131855920,48517,2022
370,Main nahi toh kaun | Srushti Tawade | Hustle 2.0,131628524,13104,2022
371,TULUS - Hati-Hati di Jalan (Official Lyric Video),131240219,31639,2022
372,"Don - Private Party Video | Sivakarthikeyan, Priyanka Mohan | Anirudh",130941118,49422,2022
373,MC CABELINHO - NÉ SEGREDO (prod. VICTOR WAO),130567425,32121,2022
374,Jack Harlow - First Class [Official Music Video],130429112,28832,2022
375,"Srivalli (Video) | Pushpa | Allu Arjun, Rashmika Mandanna | Sid Sriram | DSP | Sukumar |Aditya Music",129988821,12196,2022
376,"Neha Kakkar,Rohanpreet: Baarish Mein Tum | Gauahar K,Zaid D | Showkidd,Harsh,Samay |Adil | Bhushan K",129715536,43101,2022
377,DON XHONI - KATILE,129667681,40064,2022
378,"Eyy Bidda Idhi Naa Adda Full Video Song |Pushpa Songs Telugu |Allu Arjun, Rashmika |DSP |Nakash Aziz",129602349,30209,2022
379,Didine Canon 16 - Tesla,129246606,48595,2022
380,"Tu Mera Jaanu Hai | Hero | Anuradha Paudwal, Manhar | Jackie, Meenakshi | 80's Hindi Hit Songs",128789189,112117,2022
381,"Meri Tarah Tum Bhi - Lyrical | Kya Yehi Pyaar Hai | Alka Yagnik, Babul Suprio| Ameesha Patel, Aftab",128750854,77937,2022
382,Meghan Trainor - No (Lyrics) Untouchable,128652824,9473,2022
383,Guns N' Roses - November Rain (2022 Version),128646312,122913,2022
384,DUKI || BZRP Music Sessions #50,128578244,33957,2022
385,Soolking feat Niska - Balader [Clip Officiel],128538656,29868,2022
386,Semicenk & Funda Arar - Al Sevgilim,128436879,46521,2022
387,"Sebastián Yatra - Dos Oruguitas (From ""Encanto"")",128283267,39277,2022
388,Maria Becerra - Felices x Siempre (Official Video),128244378,59013,2022
389,Two Two Two - Video Song | Kaathuvaakula Rendu Kaadhal | Vijay Sethupathi | Anirudh | Vignesh Shivan,128127408,21962,2022
390,Bad Bunny (ft. The Marias) - Otro Atardecer (360° Visualizer) | Un Verano Sin Ti,128038856,133487,2022
391,Santa Fe Klan - Mar y Tierra (Video Oficial),127997144,23047,2022
392,U Know What's Up (From Disney and Pixar's Turning Red),127073364,50650,2022
393,PEDRO SAMPAIO - DANÇARINA ft. MC Pedrinho (TikTok LIVE),126510420,29327,2022
394,DAMAS GRATIS & EMANUEL NOIR (KE PERSONAJES) - COSTUMBRES,126495100,46525,2022
395,Zion & Lennox X Maria Becerra - Berlin (OFFICIAL VIDEO),126201315,20901,2022
396,Wesley Safadão - Tu Tava na Revoada - Garota Vip Fortaleza,126129341,10174,2022
397,진 (Jin) 'The Astronaut' Official MV,125754537,24927,2022
398,"Kany García, Christian Nodal - La Siguiente (Video Oficial)",125428197,134951,2022
399,"Baarish Aayi Hai (Video) Javed-Mohsin | Stebin Ben, Shreya Ghoshal | Karan K, Tejasswi P | Kunaal V",125403987,48283,2022
400,Dance Dance Dance Battle (Music Video),125203553,43118,2022
401,"Assault ""CARRO FORTE"" - Borges | Orochi | Chefin | Oruam | Bielzin (prod. TKN, Bonk)",125193974,37718,2022
402,Los Gemelos De Sinaloa x Fuerza Regida - No Le Aflojo [En Vivo],125156085,42369,2022
403,Ninho - Jefe (Clip officiel),125154641,72809,2022
404,"Mora, Sech - TUS LÁGRIMAS (Visualizer) | MICRODOSIS",125002624,30800,2022
405,VÌ MẸ ANH BẮT CHIA TAY | MIU LÊ x KARIK x CHÂU ĐĂNG KHOA | Official MV,124982031,25351,2022
406,Bad Bunny (ft. Jhay Cortez) - Tarot (360° Visualizer) | Un Verano Sin Ti,124981381,53203,2022
407,"Kyaa Baat Haii 2.0 | Govinda Naam Mera | Vicky, Kiara | Harrdy, Tanishk, Nikhita, Jaani, B Praak",124795472,33152,2022
408,"Naattu Koothu Full Video Song(Tamil) [4K] | RRR Songs | NTR,Ram Charan | M M Keeravaani|SS Rajamouli",124707459,66125,2022
409,"Poesia Acústica #12 -Pra Sempre- Filipe Ret, Caio Luccas,Bin,Budah,Borges,Marina Sena,Teto,Luiz Lins",124379921,34113,2022
410,"Fitoor Song | Shamshera | Ranbir Kapoor, Vaani Kapoor | Arijit Singh, Neeti Mohan | Mithoon, Karan M",124200344,22407,2022
411,Jorge & Mateus - Então Valeu (Clipe Oficial) [É Simples Assim],124013769,17306,2022
412,"Saare Bolo Bewafa Song: Bachchhan Paandey | Akshay Kriti, B Praak Jaani | Sajid N Farhad S Bhushan K",123983577,12964,2022
413,Oscar Maydon x El Padrinito Toys - Los Collares [En Vivo],123781523,28184,2022
414,Hungria - Temporal (Official Music Video),123766156,114741,2022
415,"Rocco Hunt, Elettra Lamborghini, Lola Indigo - Caramello (Official Video)",123650320,44998,2022
416,"NMIXX ""DICE"" M/V",123458607,18527,2022
417,MỸ TÂM - HẸN ƯỚC TỪ HƯ VÔ (LIVE) | MY SOUL 1981,123380664,32969,2022
418,Ñengo Flow x Bad Bunny - Gato de Noche [Official Video],123078102,32945,2022
419,BLACKPINK - ‘Typa Girl’ (Official Audio),122903351,61653,2022
420,Gangubai Kathiawadi | Meri Jaan | Sanjay Leela Bhansali | Alia Bhatt | Neeti Mohan | Shantanu M,122798935,19413,2022
421,Romeo Santos - Sus Huellas (Official Video),122420285,36299,2022
422,CKay - Emiliana [Official Music Video],122357692,83005,2022
423,"Yuridia, Eden Muñoz - Me Hace Tanto Bien (Video Oficial)",122090904,101346,2022
424,Maria Becerra - LA NENA DE ARGENTINA (Official Video),122086134,46220,2022
425,"Encanto - Cast - All Of You (From ""Encanto""/Sing-Along)",121795414,29620,2022
426,Natanael Cano - Morritas [Official Video],121586088,77947,2022
427,Kim Loaiza - PA ESO SE HIZO (Video Oficial),121567859,19054,2022
428,Jegeg Bulan - Care Bebek (Official Music Video),121239681,21305,2022
429,LIT killah - La Trampa es Ley (Official Video),121153069,23823,2022
430,"Hasi | Hamari Adhuri Kahani | Emraan Hashmi, Vidya Balan | Ami Mishra | Mohit Suri | 4K",121074281,65759,2022
431,Adele - Oh My God (Official Video),120947482,18565,2022
432,Ra Ra Rakkamma Full Video Song [Kannada] | Vikrant Rona | Kichcha Sudeep | Jacqueline Fernandez|Anup,120605585,60356,2022
433,"RANGISARI (Video) | JugJugg Jeeyo | Varun D, Kiara A, Anil K, Neetu K | Kanishk & Kavita |",120237272,31951,2022
434,Anuel AA - Monstruo (Visualizer Oficial) | LLNM2,120061086,116008,2022
435,"Prince Royce, Maria Becerra - Te Espero (Official Video)",119999999,33297,2022
436,"Prince Royce, Nicky Jam, Jay Wheeler - Si Te Preguntan... (Official Video)",119985220,55450,2022
437,Assala - Ghalban [Lyrics Video] 2022 | أصالة - غلبان,119534612,20495,2022
438,"La Konga, Lucas Sugo - CINCO MINUTOS",119067279,83700,2022
439,VIKRAM – Pathala Pathala Lyric | Kamal Haasan | Vijay Sethupathi | Lokesh Kanagaraj | Anirudh,119008984,7420,2022
440,Chefin - Deus é o Meu Guia,118809745,24130,2022
441,RM '들꽃놀이 (with 조유진)' Official MV,118796293,41848,2022
442,Deva Shree Ganesha- Official 4K Video | Agneepath | Priyanka Chopra | Hrithik Roshan | Ganpati Song,118734133,99328,2022
443,"Ra Ra Reddy I’m Ready Video Song (Telugu) | Macherla Niyojakavargam |Nithiin, Anjali | Telugu songs",118696457,60539,2022
444,"TINI, Becky G, Anitta - La Loto (Video Oficial)",118547289,31529,2022
445,MAHALINI - KISAH SEMPURNA (OFFICIAL MUSIC VIDEO),118539505,61253,2022
446,Dean Lewis - How Do I Say Goodbye (Official Video),118368364,133696,2022
447,JuL - J'ai tout su // clip officiel // 2022,118262624,37401,2022
448,Jorge & Mateus - 5 Regras (Clipe Oficial) [É Simples Assim],117747793,11635,2022
449,B Praak : UDD GAYA (Full Video) Jaani | Gurnam Bhullar | Tania | LEKH Movie Song,117727976,81562,2022
450,NewJeans (뉴진스) 'Cookie' Official MV,117542964,49683,2022
451,"NMIXX ""O.O"" M/V",117089467,12481,2022
452,"Andy Rivera, Ñejo, Ryan Castro - Monumento (Remix)",116543363,43501,2022
453,"Shakira, Rauw Alejandro - Te Felicito (Alternate Video)",116384430,47599,2022
454,HALKI SI BARSAAT - Munawar Faruqui & Nazila | Saaj Bhatt | Sanjeev Chaturvedi | Anshul Garg |,116016976,27018,2022
455,Jay Wheeler & Zhamira Zambrano - Dicelo (Official Video),116010644,49925,2022
456,Måneskin - THE LONELIEST (Official Video),115699427,62763,2022
457,Meri Mehbooba | Pardes | Shahrukh Khan | Mahima | Kumar Sanu & Alka Yagnik |90' Hindi Hit Songs,115436827,69101,2022
458,Bad Bunny - Tití Me Preguntó (360° Visualizer) | Un Verano Sin Ti,115128101,1716,2022
459,【Ado】ウタカタララバイ（ウタ from ONE PIECE FILM RED）,115102293,40772,2022
460,Los Botones Azules - Junior H & Luis R Conriquez (Video Letra),115073860,66123,2022
461,LALLU KI LAILA | #Dinesh Lal Yadav #Aamrapali Dubey #Yaminisingh#BhojpuriMovie #BhojpurifullMovie,114988149,8133,2022
462,Nancy Ajram - Aala Shanak (Official Music Video) / نانسي عجرم - على شانك (حبك سفاح),114488857,38392,2022
463,إعلان وي رمضان 2022 | ياسمين عبد العزيز وكريم محمود عبد العزيز,114190604,17478,2022
464,GLORIA GROOVE - VERMELHO (CLIPE OFICIAL),113700496,17558,2022
465,"Baby - O Rendu Prema Meghaalila | Anand Deverakonda,Vaishnavi, Viraj| Vijai Bulganin,Sai Rajesh, SKN",113360723,20350,2022
466,(여자)아이들((G)I-DLE) - 'MY BAG' (Choreography Practice Video),113263763,21336,2022
467,Lil Durk - AHHH HA (Official Music Video),112481633,51781,2022
468,"Metro Boomin, Future - Too Many Nights (Visualizer) ft. Don Toliver",112277019,90376,2022
469,Gusttavo Lima - Não Pega Ninguém Ainda (Ao Vivo em Belo Horizonte),112240157,34928,2022
470,"SET WESLEY ALEMÃO - Lipi, Paulin da Capital, Lemos, Gabb, Paiva, Lele, Piedro e Ryan (GM e Oldilla)",111991888,21857,2022
471,BIGBANG - '봄여름가을겨울 (Still Life)' M/V,111669747,32597,2022
472,Manavaalan Thug - Thallumaala Promo Song | Tovino Thomas | Khalid Rahman| Ashiq Usman |Suhail Backer,111285424,49982,2022
473,Solita - (Video Oficial) - Lenin Ramírez y Luis R Conriquez - DEL Records 2022,111236134,21129,2022
474,봄여름가을겨울 (Still Life),111057561,64671,2022
475,"Yuridia, Banda MS de Sergio Lizárraga - ¿Y Qué Tal Si Funciona? (Video Oficial)",110843712,49777,2022
476,Eminem & Snoop Dogg - From The D 2 The LBC [Official Music Video],110751395,29598,2022
477,Gurnam Bhullar | Wakh Ho Jana | Main Viyah Nahi Karona Tere Naal | Sonam Bajwa | New Punjabi Songs,110112321,151818,2022
478,"Current Laga Re: Cirkus | Ranveer, Deepika | Nakash, Dhvani, Jonita, Lijo | Dj Chetas, Kumaar",109639359,20203,2022
479,Luan Santana - ERRO PLANEJADO feat Henrique e Juliano (LUAN CITY),109591415,20017,2022
480,Chris Brown - Call Me Every Day (Official Video) ft. Wizkid,109515438,46718,2022
481,Typa Girl,109453611,54669,2022
482,Balti - Allo (Official Music Video),108806922,100296,2022
483,Rels B - cómo dormiste? (Video Oficial),108776232,44326,2022
484,Deva Deva - Brahmāstra | Amitabh B | Ranbir Kapoor | Alia Bhatt | Pritam | Arijit | Amitabh | Jonita,108481454,23401,2022
485,"Jessica Darrow - Surface Pressure (From ""Encanto""/Sing-Along)",108417201,15389,2022
486,Drake - Jimmy Cooks ft. 21 Savage,108211901,39908,2022
487,Bad Bunny (ft. Tony Dize) - La Corriente (360° Visualizer) | Un Verano Sin Ti,108096213,35243,2022
488,Piso 21 & Manuel Turizo - Los Cachos (Video Oficial),108000587,21050,2022
489,Vamos Arrumar - Yasmin Verissimo - Música Educativa Infantil,107928543,44709,2022
490,Hugo e Guilherme Murilo Huff Fred e Fabrício - Se Não Tivesse Ido/Frio da Madrugada/Mensagem Pra Ela,107670589,157221,2022
491,Daddy Yankee - Rumbatón (Official Video),107597928,12595,2022
492,YOUNGOHM - Very Very Small (Official Video),107340278,50910,2022
493,Dil Disco Karein (Official Video)- Himesh Reshammiya - Simona Jesenska - Latest New Hindi Songs 2022,106881716,771,2022
494,Ditto,106718139,8412,2022
495,NAYEON “POP!” Performance Video,106525640,25586,2022
496,Murilo Huff & @maiaramaraisaoficial - Perfeito Pra Ficar Sozinho (Ao Vivo Em Rio Preto),106522957,6962,2022
497,NCT 127 엔시티 127 '질주 (2 Baddies)' MV,106440454,8399,2022
498,BLACKPINK - ‘Tally’ (Official Audio),106100919,52486,2022
499,NOAH - Bintang di Surga (Official Music Video),105937665,48053,2022
